0.109396E+16    2.16043    
0.111173E+16    2.15945    
0.112980E+16    2.15850    
0.114815E+16    2.15756    
0.116681E+16    2.15665    
0.118577E+16    2.15576    
0.120504E+16    2.15489    
0.122462E+16    2.15403    
0.124451E+16    2.15320    
0.126474E+16    2.15238    
0.128529E+16    2.15158    
0.130617E+16    2.15080    
0.132739E+16    2.15003    
0.134896E+16    2.14928    
0.137088E+16    2.14854    
0.139316E+16    2.14782    
0.141579E+16    2.14710    
0.143880E+16    2.14640    
0.146218E+16    2.14571    
0.148594E+16    2.14503    
0.151008E+16    2.14436    
0.153462E+16    2.14370    
0.155955E+16    2.14305    
0.158489E+16    2.14241    
0.161065E+16    2.14177    
0.163682E+16    2.14114    
0.166341E+16    2.14052    
0.169044E+16    2.13990    
0.171791E+16    2.13929    
0.174582E+16    2.13868    
0.177419E+16    2.13807    
0.180302E+16    2.13747    
0.183231E+16    2.13687    
0.186209E+16    2.13627    
0.189234E+16    2.13568    
0.192309E+16    2.13508    
0.195434E+16    2.13449    
0.198609E+16    2.13389    
0.201837E+16    2.13330    
0.205116E+16    2.13270    
0.208449E+16    2.13210    
0.211836E+16    2.13150    
0.215278E+16    2.13089    
0.218776E+16    2.13028    
0.222331E+16    2.12967    
0.225944E+16    2.12905    
0.229615E+16    2.12842    
0.233346E+16    2.12779    
0.237137E+16    2.12715    
0.240991E+16    2.12651    
0.244906E+16    2.12586    
0.248886E+16    2.12519    
0.252930E+16    2.12452    
0.257040E+16    2.12384    
0.261216E+16    2.12315    
0.265461E+16    2.12244    
0.269774E+16    2.12173    
0.274157E+16    2.12100    
0.278612E+16    2.12026    
0.283139E+16    2.11950    
0.287740E+16    2.11873    
0.292415E+16    2.11794    
0.297167E+16    2.11714    
0.301995E+16    2.11632    
0.306902E+16    2.11549    
0.311889E+16    2.11463    
0.316957E+16    2.11376    
0.322107E+16    2.11286    
0.327341E+16    2.11195    
0.332660E+16    2.11101    
0.338065E+16    2.11005    
0.343558E+16    2.10907    
0.349140E+16    2.10807    
0.354813E+16    2.10704    
0.360579E+16    2.10598    
0.366438E+16    2.10490    
0.372392E+16    2.10379    
0.378443E+16    2.10265    
0.384592E+16    2.10148    
0.390841E+16    2.10028    
0.397192E+16    2.09905    
0.403645E+16    2.09779    
0.410204E+16    2.09649    
0.416869E+16    2.09516    
0.423643E+16    2.09380    
0.430527E+16    2.09239    
0.437522E+16    2.09095    
0.444631E+16    2.08948    
0.451856E+16    2.08796    
0.459198E+16    2.08640    
0.466659E+16    2.08480    
